fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,bright_t31,frp,brightness,clean_county,year
Aquaduct 2 Fire,2024-06-08,0.0,69.0,61.0,7.83,8.0,0.1134782608695652,0.0,6.934285714285714,6,Summer,-117.08492,32.84445,110.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Rock Fire,2024-06-08,0.0,69.0,61.0,7.83,8.0,0.1134782608695652,0.0,6.934285714285714,6,Summer,-120.772339,35.774138,50.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Creek Fire,2024-06-09,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,6.965714285714286,6,Summer,-118.386667,35.346667,50.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
John Fire,2024-06-09,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,6.965714285714286,6,Summer,-121.91945,38.00994,55.0,298.23167357178,94.38153299793282,331.05088142802543,Contra Costa County,2024
Forest Fire,2024-06-09,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,6.965714285714286,6,Summer,-117.785551,34.51346,41.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Rawson Fire,2024-06-10,0.0,70.0,58.0,8.05,12.0,0.115,0.0,7.1571428571428575,6,Summer,-122.232365,40.111484,25.0,298.23167357178,94.38153299793282,331.05088142802543,Tehama County,2024
Spenceville Fire,2024-06-10,0.0,70.0,58.0,8.05,12.0,0.115,0.0,7.1571428571428575,6,Summer,-121.309465,39.133016,23.0,298.23167357178,94.38153299793282,331.05088142802543,Yuba County,2024
Acorn Fire,2024-06-10,0.0,70.0,58.0,8.05,12.0,0.115,0.0,7.1571428571428575,6,Summer,-120.79181,38.1179241,15.0,298.23167357178,94.38153299793282,331.05088142802543,Calaveras County,2024
Cod Fire,2024-06-10,0.0,70.0,58.0,8.05,12.0,0.115,0.0,7.1571428571428575,6,Summer,-122.444022,41.900664,28.0,298.23167357178,94.38153299793282,331.05088142802543,Siskiyou County,2024
Flynn Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-121.660326,37.719182,23.0,298.23167357178,94.38153299793282,331.05088142802543,Alameda County,2024
Jellys Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-122.172379,40.354308,17.0,298.23167357178,94.38153299793282,331.05088142802543,Tehama County,2024
Stoddard 3 Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-117.16739,34.72209,472.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Carmen Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-116.75466,33.91768,64.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Travel Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-120.102025,36.074598,10.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Lincoln Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-118.09927,34.65729,17.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Hinkley Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-117.188996,34.89273,126.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Oil Fire,2024-06-11,0.0,65.0,58.0,6.26,7.0,0.0963076923076923,0.0,7.220000000000001,6,Summer,-119.071667,35.506667,214.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Bear Fire,2024-06-12,0.0,70.0,60.0,8.28,10.0,0.1182857142857142,0.0,7.444285714285714,6,Summer,-119.953932,35.293114,1410.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Grant Fire,2024-06-12,0.0,70.0,60.0,8.28,10.0,0.1182857142857142,0.0,7.444285714285714,6,Summer,-121.17954,38.59179,119.0,298.23167357178,94.38153299793282,331.05088142802543,Sacramento County,2024
Llano Fire,2024-06-12,0.0,70.0,60.0,8.28,10.0,0.1182857142857142,0.0,7.444285714285714,6,Summer,-117.686469,34.498542,30.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Johnson Fire,2024-06-13,0.0,69.0,59.0,9.84,10.0,0.1426086956521739,0.0,7.86,6,Summer,-121.033739,38.177683,20.0,298.23167357178,94.38153299793282,331.05088142802543,San Joaquin County,2024
Peterson Fire,2024-06-13,0.0,69.0,59.0,9.84,10.0,0.1426086956521739,0.0,7.86,6,Summer,-120.028888,39.879737,22.0,298.23167357178,94.38153299793282,331.05088142802543,Lassen County,2024
5 Fire,2024-06-14,0.0,72.0,60.0,7.61,12.0,0.1056944444444444,0.0,8.052857142857144,6,Summer,-119.53449,35.50256,30.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Felipe Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-121.73844,37.28197,19.0,298.23167357178,94.38153299793282,331.05088142802543,Santa Clara County,2024
Post Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-118.8521,34.79208,15563.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Junes Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-121.518592,39.369439,1056.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Hernandez Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-120.986676,36.400976,642.0,298.23167357178,94.38153299793282,331.05088142802543,San Benito County,2024
Rocky Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-121.355159,39.548761,18.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Sioux Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-119.673538,37.207647,15.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
West Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-118.29017,34.73279,300.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Hesperia Fire,2024-06-15,0.0,73.0,60.0,6.49,13.0,0.0889041095890411,0.0,7.861428571428571,6,Summer,-117.28811,34.30769,1078.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Excelsior Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-121.28408,38.52658,877.0,298.23167357178,94.38153299793282,331.05088142802543,Sacramento County,2024
Lisa Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-117.06443,33.943389,890.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Point Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-123.012253,38.705475,1207.0,298.23167357178,94.38153299793282,331.05088142802543,Sonoma County,2024
Inkopah 5 Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-116.099983,32.655183,30.0,298.23167357178,94.38153299793282,331.05088142802543,Imperial County,2024
Summit Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-117.335667,34.369667,13.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Elgin Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-120.635371,37.097775,86.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Max Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-118.27108,34.67529,338.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Hidden Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-122.23967,40.72052,45.0,298.23167357178,94.38153299793282,331.05088142802543,Shasta County,2024
62 Fire,2024-06-16,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,7.605714285714285,6,Summer,-116.583039,33.984079,13.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Tuscany Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-116.569117,33.847642,126.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Slough Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-120.383187,36.996139,33.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Railroad Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-120.056215,37.010829,13.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Sites Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-122.46934,39.31646,19195.0,298.23167357178,94.38153299793282,331.05088142802543,Colusa County,2024
Stage Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-118.946399,35.942249,81.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Coast Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-121.855352,36.311477,15.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Douglas Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-121.24438,38.54166,585.0,298.23167357178,94.38153299793282,331.05088142802543,Sacramento County,2024
Aero Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-120.684174,38.031684,5285.0,298.23167357178,94.38153299793282,331.05088142802543,Calaveras County,2024
Ingomar Fire,2024-06-17,0.0,72.0,63.0,8.05,9.0,0.1118055555555555,0.0,7.605714285714286,6,Summer,-120.968478,37.15858,12.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Spring Fire,2024-06-18,0.0,73.0,63.0,7.38,10.0,0.1010958904109589,0.0,7.765714285714287,6,Summer,-120.50804,37.843349,51.0,298.23167357178,94.38153299793282,331.05088142802543,Tuolumne County,2024
Sky Fire,2024-06-19,0.0,73.0,61.0,9.17,12.0,0.1256164383561643,0.0,7.892857142857143,6,Summer,-119.462711,35.32752,528.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Scotts Fire,2024-06-19,0.0,73.0,61.0,9.17,12.0,0.1256164383561643,0.0,7.892857142857143,6,Summer,-122.984408,39.118221,38.0,298.23167357178,94.38153299793282,331.05088142802543,Lake County,2024
Daytona Fire,2024-06-19,0.0,73.0,61.0,9.17,12.0,0.1256164383561643,0.0,7.892857142857143,6,Summer,-118.878444,35.382,123.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Vista Fire,2024-06-19,0.0,73.0,61.0,9.17,12.0,0.1256164383561643,0.0,7.892857142857143,6,Summer,-120.653749,36.960029,25.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Side Fire,2024-06-19,0.0,73.0,61.0,9.17,12.0,0.1256164383561643,0.0,7.892857142857143,6,Summer,-118.828001,36.016118,137.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Kirk Fire,2024-06-20,0.0,71.0,60.0,7.16,11.0,0.1008450704225352,0.0,7.51,6,Summer,-122.234173,38.220139,20.0,298.23167357178,94.38153299793282,331.05088142802543,Napa County,2024
Double Fire,2024-06-20,0.0,71.0,60.0,7.16,11.0,0.1008450704225352,0.0,7.51,6,Summer,-121.303342,39.458459,13.0,298.23167357178,94.38153299793282,331.05088142802543,Yuba County,2024
Pfe Fire,2024-06-20,0.0,71.0,60.0,7.16,11.0,0.1008450704225352,0.0,7.51,6,Summer,-121.392475,38.728881,15.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
Basalt Fire,2024-06-21,0.0,72.0,60.0,8.05,12.0,0.1118055555555555,0.0,7.572857142857144,6,Summer,-121.057483,37.060845,58.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Gulch Fire,2024-06-21,0.0,72.0,60.0,8.05,12.0,0.1118055555555555,0.0,7.572857142857144,6,Summer,-119.791537,37.313117,11.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Water Fire,2024-06-21,0.0,72.0,60.0,8.05,12.0,0.1118055555555555,0.0,7.572857142857144,6,Summer,-119.96709,35.60366,546.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Jolon Fire,2024-06-21,0.0,72.0,60.0,8.05,12.0,0.1118055555555555,0.0,7.572857142857144,6,Summer,-120.835545,35.87405,10.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Willow Fire,2024-06-22,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,7.795714285714285,6,Summer,-119.91267,37.154953,213.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Border 58 Fire,2024-06-22,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,7.795714285714285,6,Summer,-116.894511,32.58748,137.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Watts Fire,2024-06-22,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,7.795714285714285,6,Summer,-119.419517,36.91237,90.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Needles Fire,2024-06-22,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,7.795714285714285,6,Summer,-114.61131,34.85092,70.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Valley Fire,2024-06-22,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,7.795714285714285,6,Summer,-119.090599,36.274399,2.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Oak Fire,2024-06-23,0.0,79.0,60.0,7.38,19.0,0.0934177215189873,0.0,7.8914285714285715,6,Summer,-116.927015,33.653953,13.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
10th Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-118.137537,34.974609,133.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Serrano Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-117.55522,33.89433,12.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Muscat Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-119.35579,36.68179,142.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
White Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-120.00789,37.42087,52.0,298.23167357178,94.38153299793282,331.05088142802543,Mariposa County,2024
Willms Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-120.656478,37.814796,12.0,298.23167357178,94.38153299793282,331.05088142802543,Stanislaus County,2024
Amoruso Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-121.3909,38.82437,438.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
1-2 Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-120.956888,38.029246,215.0,298.23167357178,94.38153299793282,331.05088142802543,San Joaquin County,2024
Apache Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-121.482631,39.418598,691.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Bear Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-120.171776,37.557104,19.0,298.23167357178,94.38153299793282,331.05088142802543,Mariposa County,2024
Lavender Fire,2024-06-25,0.0,76.0,63.0,9.17,13.0,0.1206578947368421,0.0,8.211428571428572,6,Summer,-119.956633,35.61181,110.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Preston Fire,2024-06-25,0.0,76.0,63.0,9.17,13.0,0.1206578947368421,0.0,8.211428571428572,6,Summer,-123.019703,38.845861,11.0,298.23167357178,94.38153299793282,331.05088142802543,Sonoma County,2024
Fresno June Lightning Complex,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-119.345863,36.78113,10616.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Anchor Fire,2024-06-25,0.0,76.0,63.0,9.17,13.0,0.1206578947368421,0.0,8.211428571428572,6,Summer,-119.3226,36.631882,12.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Round Fire,2024-06-25,0.0,76.0,63.0,9.17,13.0,0.1206578947368421,0.0,8.211428571428572,6,Summer,-118.93111,35.48989,300.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Crabtree Fire,2024-06-25,0.0,76.0,63.0,9.17,13.0,0.1206578947368421,0.0,8.211428571428572,6,Summer,-120.596351,37.732422,54.0,298.23167357178,94.38153299793282,331.05088142802543,Stanislaus County,2024
Pass Fire,2024-06-26,0.0,72.0,63.0,7.61,9.0,0.1056944444444444,0.0,7.988571428571428,6,Summer,-121.596245,37.744764,20.0,298.23167357178,94.38153299793282,331.05088142802543,Alameda County,2024
Basin Fire,2024-06-26,0.0,72.0,63.0,7.61,9.0,0.1056944444444444,0.0,7.988571428571428,6,Summer,-119.110336,36.868064,14023.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Columbia Fire,2024-06-26,0.0,72.0,63.0,7.61,9.0,0.1056944444444444,0.0,7.988571428571428,6,Summer,-118.325308,34.72313,356.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Clear Fire,2024-06-26,0.0,72.0,63.0,7.61,9.0,0.1056944444444444,0.0,7.988571428571428,6,Summer,-121.239191,41.884414,890.0,298.23167357178,94.38153299793282,331.05088142802543,Modoc County,2024
Empire,2024-06-26,0.0,72.0,63.0,7.61,9.0,0.1056944444444444,0.0,7.988571428571428,6,Summer,-121.777999,37.933129,250.0,298.23167357178,94.38153299793282,331.05088142802543,Contra Costa County,2024
Hollow Fire,2024-06-27,0.0,76.0,64.0,7.61,12.0,0.1001315789473684,0.0,8.052857142857144,6,Summer,-121.457333,37.672148,210.0,298.23167357178,94.38153299793282,331.05088142802543,San Joaquin County,2024
Veterans Fire,2024-06-27,0.0,76.0,64.0,7.61,12.0,0.1001315789473684,0.0,8.052857142857144,6,Summer,-122.544406,40.477613,85.0,298.23167357178,94.38153299793282,331.05088142802543,Shasta County,2024
Bar Fire ,2024-06-27,0.0,76.0,64.0,7.61,12.0,0.1001315789473684,0.0,8.052857142857144,6,Summer,-121.533535,39.5281902,36.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Pizona Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-118.49,38.000167,2160.0,298.23167357178,94.38153299793282,331.05088142802543,,2024
Spring Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-121.994709,40.402809,100.0,298.23167357178,94.38153299793282,331.05088142802543,Tehama County,2024
Lime Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-120.80076,38.197384,27.0,298.23167357178,94.38153299793282,331.05088142802543,Calaveras County,2024
Sheering Fire,2024-06-24,0.0,81.0,66.0,8.5,15.0,0.1049382716049382,0.0,7.955714285714285,6,Summer,-119.985167,38.163167,528.0,298.23167357178,94.38153299793282,331.05088142802543,Tuolumne County,2024
Adobe Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-121.36663,37.422757,41.0,298.23167357178,94.38153299793282,331.05088142802543,Stanislaus County,2024
Cotton Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-120.202099,35.782724,202.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Frazier Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-119.50857,37.06783,11.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Lonoak Fire,2024-06-28,0.0,74.0,61.0,8.72,13.0,0.1178378378378378,0.0,8.14857142857143,6,Summer,-121.08223,36.21923,255.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Round Fire,2024-06-29,0.0,72.0,58.0,8.5,14.0,0.1180555555555555,0.0,8.212857142857143,6,Summer,-117.061943,33.94343,344.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Mines Fire,2024-06-29,0.0,72.0,58.0,8.5,14.0,0.1180555555555555,0.0,8.212857142857143,6,Summer,-121.5458,37.520283,5.0,298.23167357178,94.38153299793282,331.05088142802543,Alameda County,2024
Creek Fire,2024-06-29,0.0,72.0,58.0,8.5,14.0,0.1180555555555555,0.0,8.212857142857143,6,Summer,-120.930485,38.895723,16.0,298.23167357178,94.38153299793282,331.05088142802543,El Dorado County,2024
El Paso Fire,2024-06-29,0.0,72.0,58.0,8.5,14.0,0.1180555555555555,0.0,8.212857142857143,6,Summer,-117.74823,35.486517,471.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Indigo Fire,2024-06-30,0.0,70.0,59.0,6.93,11.0,0.0989999999999999,0.0,8.148571428571428,6,Summer,-118.64093,34.45733,22.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Sierra Fire ,2024-06-30,0.0,70.0,59.0,6.93,11.0,0.0989999999999999,0.0,8.148571428571428,6,Summer,-117.43441,34.04119,400.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Brentwood Fire,2024-06-30,0.0,70.0,59.0,6.93,11.0,0.0989999999999999,0.0,8.148571428571428,6,Summer,-119.95363,35.279739,30.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Canyon Fire,2024-06-30,0.0,70.0,59.0,6.93,11.0,0.0989999999999999,0.0,8.148571428571428,6,Summer,-121.335653,37.438803,80.0,298.23167357178,94.38153299793282,331.05088142802543,Stanislaus County,2024
Kitchen Fire,2024-07-01,0.0,74.0,61.0,7.38,13.0,0.0997297297297297,0.0,7.988571428571428,7,Summer,-116.47191,32.717444,43.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Kern Fire,2024-07-01,0.0,74.0,61.0,7.38,13.0,0.0997297297297297,0.0,7.988571428571428,7,Summer,-117.977028,35.434012,15.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Mccain Fire,2024-07-01,0.0,74.0,61.0,7.38,13.0,0.0997297297297297,0.0,7.988571428571428,7,Summer,-116.231794,32.660837,1595.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Sunrise Fire,2024-07-01,0.0,74.0,61.0,7.38,13.0,0.0997297297297297,0.0,7.988571428571428,7,Summer,-117.834801,34.432003,35.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
High Desert Fire,2024-07-01,0.0,74.0,61.0,7.38,13.0,0.0997297297297297,0.0,7.988571428571428,7,Summer,-120.52602,40.408993,10.0,298.23167357178,94.38153299793282,331.05088142802543,Lassen County,2024
Toll Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-122.585297,38.63744,41.0,298.23167357178,94.38153299793282,331.05088142802543,Napa County,2024
Thompson Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-121.5467,39.53793,3789.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Yolla Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-122.760479,40.386141,19.0,298.23167357178,94.38153299793282,331.05088142802543,Shasta County,2024
Denverton Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-121.91466,38.242509,25.0,298.23167357178,94.38153299793282,331.05088142802543,Solano County,2024
Border 60 Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-116.616755,32.582559,23.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Airline Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-121.22114,36.65921,1295.0,298.23167357178,94.38153299793282,331.05088142802543,San Benito County,2024
Moccasin Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-120.774929,38.63826,51.0,298.23167357178,94.38153299793282,331.05088142802543,El Dorado County,2024
Bowman Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-117.899544,35.608374,13.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Luken Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-117.264072,33.79682,18.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Power Fire,2024-07-02,0.0,74.0,61.0,7.61,13.0,0.1028378378378378,0.0,7.765714285714286,7,Summer,-118.750959,35.470889,200.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Sharp Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-118.742209,34.294625,133.0,298.23167357178,94.38153299793282,331.05088142802543,Ventura County,2024
Olive Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-119.9569496,35.612809,1310.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Berry Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-118.816667,35.633333,60.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Shelly Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-123.057551,41.465297,15520.0,298.23167357178,94.38153299793282,331.05088142802543,Siskiyou County,2024
Orchard Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-118.3970832,35.10995,830.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
